Date;Session Title;Player Name;Split Name;Tags;Split Start Time;Split End Time;Duration;Distance (km);Sprint Distance (m);Sprints;Power Plays;Accelerations;Decelerations;Energy (kcal);Impacts;Top Speed (km/h);Distance Per Min (m/min);Power Score (w/kg);Decelerations Per Min;Accelerations Per Min;Player Load;Sprint Distance Per Min (m/min);Work Ratio;Distance in Speed Zone 1  (km);Distance in Speed Zone 2  (km);Distance in Speed Zone 3  (km);Distance in Speed Zone 4  (km);Distance in Speed Zone 5  (km);Time in Speed Zone 1 (secs);Time in Speed Zone 2 (secs);Time in Speed Zone 3 (secs);Time in Speed Zone 4 (secs);Time in Speed Zone 5 (secs);Impact Zones: 3 - 5 G (Impacts);Impact Zones: 5 - 10 G (Impacts);Impact Zones: 10 - 15 G (Impacts);Impact Zones: 15 - 20 G (Impacts);Impact Zones: > 20 G (Impacts);Power Play Duration Zones: 0 - 2,5 s (Power Plays);Power Play Duration Zones: 2,5 - 5 s (Power Plays);Power Play Duration Zones: 5 - 7,5 s (Power Plays);Power Play Duration Zones: 7,5 - 10 s (Power Plays);Power Play Duration Zones: > 10 s (Power Plays);Distance in Deceleration Zones: 0 - 1 m/s/s  (km);Distance in Deceleration Zones: 1 - 2 m/s/s  (km);Distance in Deceleration Zones: 2 - 3 m/s/s  (km);Distance in Deceleration Zones: 3 - 4 m/s/s  (km);Distance in Deceleration Zones: > 4 m/s/s  (km);Time in Deceleration Zones: 0 - 1 m/s/s (secs);Time in Deceleration Zones: 1 - 2 m/s/s (secs);Time in Deceleration Zones: 2 - 3 m/s/s (secs);Time in Deceleration Zones: 3 - 4 m/s/s (secs);Time in Deceleration Zones: > 4 m/s/s (secs);Distance in Acceleration Zones: 0 - 1 m/s/s  (km);Distance in Acceleration Zones: 1 - 2 m/s/s  (km);Distance in Acceleration Zones: 2 - 3 m/s/s  (km);Distance in Acceleration Zones: 3 - 4 m/s/s  (km);Distance in Acceleration Zones: > 4 m/s/s  (km);Time in Acceleration Zones: 0 - 1 m/s/s (secs);Time in Acceleration Zones: 1 - 2 m/s/s (secs);Time in Acceleration Zones: 2 - 3 m/s/s (secs);Time in Acceleration Zones: 3 - 4 m/s/s (secs);Time in Acceleration Zones: > 4 m/s/s (secs);Distance in Power Zone: 0 - 5 w/kg  (km);Distance in Power Zone: 5 - 10 w/kg  (km);Distance in Power Zone: 10 - 15 w/kg  (km);Distance in Power Zone: 15 - 20 w/kg  (km);Distance in Power Zone: 20 - 25 w/kg  (km);Distance in Power Zone: 25 - 30 w/kg  (km);Distance in Power Zone: 30 - 35 w/kg  (km);Distance in Power Zone: 35 - 40 w/kg  (km);Distance in Power Zone: 40 - 45 w/kg  (km);Distance in Power Zone: 45 - 50 w/kg  (km);Distance in Power Zone: > 50 w/kg  (km);Time in Power Zone: 0 - 5 w/kg (secs);Time in Power Zone: 5 - 10 w/kg (secs);Time in Power Zone: 10 - 15 w/kg (secs);Time in Power Zone: 15 - 20 w/kg (secs);Time in Power Zone: 20 - 25 w/kg (secs);Time in Power Zone: 25 - 30 w/kg (secs);Time in Power Zone: 30 - 35 w/kg (secs);Time in Power Zone: 35 - 40 w/kg (secs);Time in Power Zone: 40 - 45 w/kg (secs);Time in Power Zone: 45 - 50 w/kg (secs);Time in Power Zone: > 50 w/kg (secs);Time in HR Load Zone 0% - 60% Max HR(secs);Time in HR Load Zone 60% - 75% Max HR (secs);Time in HR Load Zone 75% - 85% Max HR (secs);Time in HR Load Zone 85% - 96% Max HR (secs);Time in HR Load Zone 96% - 100% Max HR (secs);Accelerations Zone Count: 0 - 1 m/s/s;Accelerations Zone Count: 1 - 2 m/s/s;Accelerations Zone Count: 2 - 3 m/s/s;Accelerations Zone Count: 3 - 4 m/s/s;Accelerations Zone Count: > 4 m/s/s;Deceleration Zone Count: 0 - 1 m/s/s;Deceleration Zone Count: 1 - 2 m/s/s;Deceleration Zone Count: 2 - 3 m/s/s;Deceleration Zone Count: 3 - 4 m/s/s;Deceleration Zone Count: > 4 m/s/s
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Diego Mitcov;game; game; 45323,792343229;45323,876677419;"5231";9,7955;504,549;12;85;98;77;1241,6027;2;30,6082;112,3555;9,0702;0,8832;1,1241;416,5816;5,7872;49,3175;"3,4381";"3,3734";"2,4795";"0,447";"0,0575";"3497";"1101";"549,7";"75,4";"7,5";"122";"2";"0";"0";"0";"0";"38";"29";"13";"5";"4,0284";"0,8355";"0,2119";"0,0611";"0,0425";"2175,4";"323,8";"75,1";"19,4";"11,9";"3,5176";"0,8163";"0,2166";"0,0505";"0,015";"2160";"340,9";"92,3";"23,7";"8,1";"1,2199";"2,2515";"2,0674";"1,9984";"1,1325";"0,4893";"0,2497";"0,142";"0,0711";"0,0578";"0,1158";"2091,7";"1373,3";"707,9";"532,2";"260,9";"113,3";"58,3";"33,6";"17,5";"13";"28,9";"0";"0";"0";"0";"0";"0";"202";"150";"69";"29";"0";"213";"132";"42";"35"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Diego Mitcov;game; game; 45337,791237951;45337,877270324;"5787";10,3555;443,864;16;64;122;85;1318,8263;1;26,3202;107,3663;8,7085;0,8813;1,2649;447,1193;4,602;46,8004;"3,9959";"4,1921";"1,7236";"0,4173";"0,0266";"3922,8";"1403,1";"388,1";"69";"3,7";"125";"1";"0";"0";"0";"0";"36";"20";"4";"4";"4,0932";"0,9943";"0,2697";"0,0618";"0,0321";"2422,3";"393,2";"92,2";"19,4";"8,9";"3,7188";"0,8438";"0,2501";"0,0754";"0,0162";"2332,4";"364,2";"109,9";"36,1";"8,1";"1,5309";"2,6198";"2,5824";"1,7221";"0,8276";"0,4688";"0,2174";"0,1357";"0,0846";"0,0499";"0,1162";"2334,6";"1597,2";"898,5";"482";"209,5";"110,5";"54,7";"33,7";"21,8";"13,7";"30,5";"0";"0";"0";"0";"0";"0";"240";"180";"92";"30";"0";"297";"185";"53";"32"
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Diego Mitcov;game; game; 45340,895621863;45340,983440093;"6058";10,6486;516,076;13;76;114;88;1346,8261;4;26,8802;105,4663;8,4944;0,8716;1,1291;451,2293;5,1114;44,7008;"3,8395";"3,9537";"2,3393";"0,4827";"0,0334";"4151,3";"1300,5";"521";"81,1";"4,6";"144";"4";"0";"0";"0";"0";"37";"22";"15";"2";"4,4481";"0,8861";"0,2329";"0,077";"0,0321";"2632,5";"352";"80,8";"24,3";"9,4";"3,8123";"0,8382";"0,2402";"0,0637";"0,0181";"2461,8";"355,9";"102,5";"30,1";"9,2";"1,6469";"2,3039";"2,4627";"2,0086";"1,0499";"0,4885";"0,2781";"0,1257";"0,0905";"0,06";"0,1337";"2758,6";"1388,4";"847,1";"538,2";"246,7";"111,9";"64,9";"31,6";"22";"14,4";"34,7";"0";"0";"0";"0";"0";"0";"206";"170";"73";"41";"0";"237";"148";"54";"34"
45320;Jg Of 4 Audax Rio 0x1 Boa Vista;Wanderson Otavio;game; game; 45320,854136713;45320,942240289;"4539";8,4017;747,243;27;73;58;74;1009,4937;2;30,6802;111,0607;8,8631;0,9782;0,7667;342,4941;9,8776;47,67;"3,7181";"2,5161";"1,4203";"0,5907";"0,1565";"3267,2";"840,8";"313,3";"96,5";"20,9";"115";"2";"0";"0";"0";"0";"41";"21";"8";"3";"3,3689";"0,6076";"0,1901";"0,0814";"0,0397";"1948,8";"214,3";"60,3";"23,2";"10";"3,2421";"0,6294";"0,186";"0,0456";"0,0109";"1951,2";"239,4";"67,2";"19,6";"4,7";"1,2898";"2,5133";"1,5542";"1,1422";"0,7228";"0,4613";"0,2533";"0,1311";"0,0888";"0,0661";"0,1789";"1717,5";"1553,4";"545,1";"312,4";"167,8";"94,4";"50,6";"27,3";"18,5";"13,6";"38,1";"0";"0";"0";"0";"0";"0";"147";"93";"37";"21";"0";"144";"72";"42";"32"
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Wanderson Otavio;game; game; 45323,792343229;45323,876677419;"6281";11,9106;1061,668;32;98;108;109;1467,1189;7;33,5363;113,7777;9,3071;1,0412;1,0317;496,966;10,1417;47,2037;"4,7658";"3,6733";"2,4099";"0,7739";"0,2878";"4364,6";"1216,1";"536,2";"127,6";"37";"283";"7";"0";"0";"0";"0";"46";"36";"8";"8";"4,5661";"1,0919";"0,2977";"0,1131";"0,0658";"2587,6";"405,9";"96,4";"32,1";"16,8";"4,3087";"1,0737";"0,3021";"0,0728";"0,0188";"2574,8";"415,4";"112,6";"31,7";"8,2";"1,739";"3,0866";"2,1564";"2,0345";"1,1075";"0,6231";"0,3563";"0,254";"0,1736";"0,1225";"0,2572";"2416,3";"1918,2";"757,3";"553,1";"262";"133,2";"75,4";"52";"34,5";"24,1";"55,4";"0";"0";"0";"0";"0";"0";"245";"177";"77";"31";"0";"247";"159";"60";"49"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Wanderson Otavio;game; game; 45326,914798646;45326,983071412;"4950";8,6079;596,258;21;74;69;80;1042;3;27,2802;104,3383;8,3876;0,9697;0,8364;370,665;7,2274;41,9279;"3,9548";"2,5237";"1,5332";"0,5432";"0,0531";"3675,5";"838,5";"339,5";"89,6";"7,3";"296";"5";"0";"0";"0";"0";"39";"25";"9";"1";"3,3899";"0,7081";"0,2216";"0,0796";"0,0364";"2077,3";"269,4";"74,8";"22,5";"10,1";"3,1759";"0,7434";"0,1917";"0,0502";"0,0111";"2101,5";"293,5";"73";"22,6";"5,7";"1,6195";"2,3723";"1,5386";"1,2331";"0,6941";"0,4565";"0,2567";"0,1495";"0,0897";"0,0619";"0,1359";"2166,4";"1487,3";"540,8";"337,5";"163,2";"98,8";"56,2";"33,5";"20,3";"13,5";"32,9";"4950,2";"0";"0";"0";"0";"0";"168";"124";"49";"20";"0";"154";"109";"44";"36"
45320;Jg Of 4 Audax Rio 0x1 Boa Vista;Patrick Machado;game; game; 45320,854136713;45320,942240289;"6520";10,3049;769,278;28;82;82;87;1179,747;3;29,9842;94,8306;7,5335;0,8006;0,7546;401,6291;7,0792;36,2655;"5,1348";"2,6494";"1,7514";"0,6864";"0,0829";"5144,8";"863,2";"386,6";"114";"11,1";"263";"2";"1";"0";"0";"0";"47";"16";"13";"6";"4,1357";"0,7872";"0,2424";"0,0849";"0,0475";"2725,6";"303,9";"74,9";"25,3";"13,4";"3,9528";"0,7558";"0,2242";"0,0598";"0,0146";"2961,8";"300,1";"82,9";"25";"6,8";"1,9978";"3,1171";"1,6131";"1,4082";"0,8551";"0,5259";"0,2662";"0,1672";"0,1088";"0,0774";"0,1682";"3081,1";"2019,1";"556,8";"380,4";"196,3";"110,4";"57,8";"36,8";"24,3";"17,1";"39,6";"6519,5";"0";"0";"0";"0";"0";"160";"118";"56";"26";"0";"169";"99";"47";"40"
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Patrick Machado;game; game; 45323,792343229;45323,876677419;"6281";10,8422;849,471;33;101;103;104;1266,2687;4;30,0802;103,5711;8,3926;0,9935;0,9839;431,4738;8,1147;41,8897;"4,9283";"2,9424";"2,122";"0,725";"0,1245";"4706,7";"972,1";"465,7";"120,5";"16,5";"293";"4";"0";"0";"0";"0";"53";"29";"14";"5";"4,2322";"0,9304";"0,295";"0,0903";"0,0397";"2544,4";"347,2";"95,7";"28,2";"11,9";"4,0232";"0,8734";"0,2694";"0,0672";"0,0213";"2770,8";"342,6";"101,2";"28,4";"11,1";"1,7863";"3,1293";"1,8248";"1,5476";"1,0697";"0,5679";"0,2919";"0,208";"0,1304";"0,0775";"0,2088";"2667,7";"1986,9";"640,4";"417,1";"243,4";"122";"63,6";"45,1";"29,3";"17,7";"48,3";"6281,3";"0";"0";"0";"0";"0";"185";"153";"69";"34";"0";"200";"136";"61";"43"
45320;Jg Of 4 Audax Rio 0x1 Boa Vista;Italo Barbosa;game; game; 45320,854136713;45320,942240289;"4076";6,8369;545,97;18;56;63;73;883,9347;6;30,7682;100,6409;8,2857;1,0746;0,9274;288,5909;8,0368;39,9397;"3,032";"2,1339";"1,125";"0,3785";"0,1675";"3029,7";"715,5";"247,5";"62";"21,7";"224";"6";"0";"0";"0";"0";"34";"16";"3";"3";"2,5507";"0,6512";"0,2003";"0,0698";"0,0458";"1693,6";"246,8";"61";"19,8";"11,6";"2,4433";"0,6117";"0,2109";"0,0454";"0,0077";"1698";"245,8";"77";"18,8";"4";"1,2312";"1,8263";"1,3048";"0,9254";"0,5503";"0,3252";"0,2073";"0,1507";"0,071";"0,0607";"0,1839";"1861,5";"1144,9";"463,3";"260";"133,9";"70,6";"44";"31,2";"15,5";"13,3";"38,2";"0";"0";"0";"0";"0";"0";"163";"100";"44";"19";"0";"157";"88";"44";"29"
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Italo Barbosa;game; game; 45323,792343229;45323,876677419;"1253";2,4366;447,929;12;22;24;26;323,3368;0;30,9922;116,6764;9,8635;1,245;1,1492;105,909;21,4491;46,2398;"0,8885";"0,6502";"0,45";"0,2672";"0,1807";"872";"213,7";"99,9";"43,9";"23,1";"70";"0";"0";"0";"0";"0";"7";"5";"9";"1";"0,9173";"0,2416";"0,0622";"0,0255";"0,0225";"508,2";"84,1";"20,6";"7,3";"5,5";"0,8329";"0,2308";"0,0813";"0,0202";"0,0023";"500,4";"89,2";"28,3";"7,9";"1,1";"0,3558";"0,5288";"0,365";"0,3825";"0,2383";"0,1748";"0,1185";"0,0884";"0,0416";"0,0401";"0,1027";"532,5";"327,3";"129,4";"102,8";"55";"35,8";"21,6";"14,8";"7,3";"6,7";"19,4";"0";"0";"0";"0";"0";"0";"48";"35";"20";"4";"0";"38";"29";"12";"14"
45320;Jg Of 4 Audax Rio 0x1 Boa Vista;Clisman Miller;game; game; 45320,854136713;45320,942240289;"2599";4,0978;439,552;13;33;38;45;540,4062;5;33,1763;94,602;7,733;1,0389;0,8773;170,28;10,1474;38,5095;"1,9653";"0,9898";"0,7032";"0,2988";"0,1408";"2049,4";"330";"152,9";"49,4";"17,4";"91";"5";"0";"0";"0";"0";"13";"13";"2";"5";"1,6085";"0,2715";"0,1325";"0,0567";"0,0219";"1105,1";"104,9";"37,9";"15,4";"5,4";"1,5441";"0,3052";"0,1176";"0,032";"0,0078";"1152";"122,4";"40,1";"12,5";"3,4";"0,77";"1,2265";"0,578";"0,4652";"0,3974";"0,2046";"0,1207";"0,0903";"0,0651";"0,043";"0,1369";"1287,7";"760,8";"201,7";"125,9";"89,5";"43,9";"24,6";"17,4";"12,4";"8,9";"26,3";"0";"0";"0";"0";"0";"0";"57";"50";"23";"15";"0";"48";"39";"26";"19"
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Clisman Miller;game; game; 45323,792343229;45323,876677419;"6281";12,0123;956,603;29;103;113;140;1585,3435;3;30,7042;114,7494;9,3866;1,3374;1,0794;500,6371;9,1381;50,0613;"4,9682";"3,7337";"2,3538";"0,7721";"0,1845";"4382,2";"1229,9";"517,3";"127,6";"24,5";"138";"3";"0";"0";"0";"0";"56";"29";"8";"10";"4,6662";"1,0159";"0,3687";"0,1287";"0,0436";"2623,7";"383,5";"117,5";"38,8";"12,1";"4,3137";"1,0715";"0,3148";"0,0756";"0,0137";"2524,2";"414,3";"127";"33,3";"7,1";"1,674";"3,3365";"2,255";"1,7831";"1,2032";"0,6615";"0,4044";"0,2319";"0,1456";"0,0927";"0,2243";"2292";"2052,1";"783";"484,4";"283,1";"144,6";"87,9";"51,1";"31,5";"21,6";"50,2";"0";"0";"0";"0";"0";"0";"224";"205";"81";"32";"0";"210";"147";"96";"44"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Clisman Miller;game; game; 45326,895703681;45326,983071412;"4166";7,2771;700,776;20;60;77;74;958,611;1;34,0163;104,8071;8,5581;1,0658;1,109;302,3784;10,0928;43,4216;"3,5929";"1,8937";"1,0897";"0,5343";"0,1665";"3172,9";"646";"237,9";"87,6";"21,5";"90";"1";"0";"0";"0";"0";"35";"17";"4";"4";"2,8632";"0,5715";"0,2202";"0,0816";"0,0323";"1755,6";"215,5";"67,8";"23,4";"9";"2,6477";"0,5876";"0,2127";"0,0466";"0,0136";"1757,4";"230,7";"79,4";"20,7";"6,4";"1,3179";"2,3444";"1,1391";"0,8062";"0,5708";"0,3585";"0,2396";"0,138";"0,1018";"0,072";"0,1887";"1718,1";"1450,7";"409,1";"224,3";"134,2";"75,2";"48,8";"29,9";"21,5";"14,5";"39,6";"0";"0";"0";"0";"0";"0";"127";"111";"48";"29";"0";"141";"85";"46";"28"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Clisman Miller;game; game; 45337,791237951;45337,877270324;"2106";3,3507;200,311;5;19;35;44;438,3917;4;29,2642;95,4621;7,7431;1,2536;0,9972;140,2124;5,7069;40,4948;"1,5595";"1,0213";"0,5696";"0,148";"0,0523";"1610,2";"337";"127,1";"24,6";"6,8";"39";"3";"1";"0";"0";"0";"9";"4";"6";"0";"1,3915";"0,2441";"0,0768";"0,0377";"0,0188";"907,2";"102,7";"23,4";"11,9";"5,1";"1,2176";"0,2453";"0,0809";"0,0282";"0,0098";"897,5";"109,5";"32,1";"12";"4,3";"0,6194";"0,9588";"0,6358";"0,4983";"0,2766";"0,11";"0,0675";"0,0517";"0,0282";"0,0213";"0,0831";"1010,2";"592,9";"220,2";"136,2";"64,7";"25,5";"14,5";"11,4";"6,3";"5,3";"18,5";"0";"0";"0";"0";"0";"0";"61";"42";"19";"16";"0";"69";"25";"28";"16"
45343;Cop  Brasil Audax 0x0 Portuguesa;Felipe Rezende;game; game; 45343,812854549;45343,89721412;"6380";11,281;1043,787;30;100;120;135;1169,6741;1;33,7763;106,0906;8,6675;1,2696;1,1285;455,3124;9,8162;45,4993;"4,6509";"3,5112";"2,0751";"0,7958";"0,248";"4592,3";"1167,8";"457";"131,1";"31,9";"244";"1";"0";"0";"0";"0";"46";"32";"16";"6";"4,2171";"0,9027";"0,3148";"0,113";"0,0908";"2596,8";"339,8";"102,7";"33,8";"24";"4,3485";"0,9386";"0,2528";"0,0776";"0,0252";"2778,8";"360,4";"97,6";"33,6";"12,6";"1,6658";"3,0669";"2,1557";"1,6338";"1,023";"0,6108";"0,3589";"0,2442";"0,1633";"0,1139";"0,2446";"2697,8";"1880,6";"756,2";"442,3";"238,6";"130,8";"75,8";"49,7";"33,1";"21,4";"53,8";"6379,9";"0";"0";"0";"0";"0";"213";"128";"77";"43";"0";"182";"127";"72";"63"
45320;Jg Of 4 Audax Rio 0x1 Boa Vista;Edilson Junior;game; game; 45320,854136713;45320,942240289;"6520";10,0141;903,702;29;83;118;98;1168,1905;7;32,3123;92,1546;7,5727;0,9018;1,0859;427,2812;8,3163;38,4726;"4,5452";"3,0188";"1,5464";"0,6476";"0,2561";"5022,2";"1017";"341,4";"105,4";"33,7";"126";"7";"0";"0";"0";"0";"47";"27";"7";"2";"4,0735";"0,7159";"0,3186";"0,1327";"0,0572";"2805,2";"278,8";"91";"37,1";"14,9";"3,5508";"0,7621";"0,2749";"0,1025";"0,0259";"2829,4";"310,1";"100,3";"40,4";"12,5";"1,8352";"2,7967";"1,9636";"1,24";"0,7125";"0,4483";"0,2972";"0,1805";"0,122";"0,0965";"0,3216";"3299,8";"1712,2";"694,3";"339";"167,2";"94,4";"58,8";"37,2";"26,4";"20,7";"69,7";"0";"0";"0";"0";"0";"0";"171";"112";"75";"43";"0";"168";"97";"52";"46"
45323;Jg Of 5 V Redonda 2x0 Audax Rio;Edilson Junior;game; game; 45323,792343229;45323,876677419;"6281";10,4992;993,678;31;81;100;91;1209,9453;1;31,6483;100,295;8,141;0,8693;0,9553;445,6764;9,4922;43,5212;"4,8335";"3,152";"1,52";"0,7576";"0,2361";"4733,3";"1054,9";"337";"124,8";"31,3";"114";"2";"0";"0";"0";"0";"48";"18";"10";"5";"4,2798";"0,7957";"0,2801";"0,1324";"0,038";"2659,2";"320";"85,1";"35,6";"10,7";"3,8264";"0,7641";"0,2743";"0,0825";"0,026";"2696,5";"323,9";"103,3";"34,1";"12,9";"1,7687";"3,1775";"1,9897";"1,316";"0,7493";"0,5166";"0,2987";"0,1948";"0,1333";"0,0952";"0,2595";"2797,5";"1934,1";"696,8";"364,1";"177,1";"105,3";"59";"39,1";"28,8";"20,7";"58,8";"0";"0";"0";"0";"0";"0";"187";"128";"60";"40";"0";"191";"106";"57";"34"
45337;Jg OF 8 Portuguesa 1x0 Audax Rio;Edilson Junior;game; game; 45337,791237951;45337,877270324;"6524";11,3765;928,64;28;86;96;85;1291,1253;2;31,2563;104,6277;8,3642;0,7817;0,8829;472,576;8,5405;48,3139;"5,107";"3,492";"1,8489";"0,6927";"0,2359";"4796,9";"1169,9";"412,3";"113,5";"31,2";"138";"2";"0";"0";"0";"0";"47";"26";"7";"6";"4,5418";"0,9054";"0,2839";"0,0986";"0,0407";"2775";"343,7";"89,6";"26,6";"10,4";"4,316";"0,8535";"0,2385";"0,0796";"0,0185";"2795,7";"350,1";"92,2";"31,5";"9";"1,569";"3,6354";"2,257";"1,5971";"0,8791";"0,4724";"0,3045";"0,1926";"0,1351";"0,0926";"0,2417";"2583,8";"2205,9";"791,8";"436,3";"204,9";"100,6";"61,2";"39,1";"28,8";"19,6";"51,8";"0";"0";"0";"0";"0";"0";"226";"137";"60";"36";"0";"191";"131";"54";"31"
45340;Jg OF 9 Audax Rio 1x2 Nov Iguacu;Edilson Junior;game; game; 45340,895621863;45340,983440093;"5507";8,9095;843,746;20;73;94;94;1034,3811;2;32,7123;97,0713;7,9384;1,0242;1,0242;371,5802;9,1928;43,1277;"3,9405";"2,8915";"1,2337";"0,5164";"0,3274";"4137,3";"972,1";"271";"84,9";"41,6";"96";"2";"0";"0";"0";"0";"50";"14";"5";"4";"3,6323";"0,6403";"0,27";"0,1011";"0,0576";"2366,4";"239,4";"77,8";"27";"15,3";"3,2182";"0,6201";"0,2744";"0,0756";"0,02";"2393,4";"254,4";"96";"28,3";"8,9";"1,4225";"2,6377";"1,8949";"1,045";"0,5962";"0,3592";"0,2475";"0,1828";"0,1239";"0,1001";"0,2997";"2561";"1588,8";"662,5";"289,8";"137,9";"76,5";"49";"34,3";"25";"18,5";"63,6";"0";"0";"0";"0";"0";"0";"149";"101";"60";"34";"0";"123";"78";"49";"45"
45343;Cop  Brasil Audax 0x0 Portuguesa;Edilson Junior;game; game; 45343,812854549;45343,89721412;"5250";8,584;632,214;18;64;92;84;980,021;2;29,1682;98,1032;7,8894;0,96;1,0514;356,4919;7,2253;40,1029;"4,0291";"2,6765";"1,2462";"0,5111";"0,1211";"3965,8";"908,4";"275,7";"83,7";"16,4";"89";"2";"0";"0";"0";"0";"36";"18";"9";"1";"3,5032";"0,5684";"0,2268";"0,1068";"0,0503";"2270,6";"227,2";"71,3";"29,3";"12,8";"3,2257";"0,6112";"0,1944";"0,0764";"0,0209";"2285,5";"242,2";"72,2";"29,7";"9,2";"1,6789";"2,4803";"1,7522";"1,0555";"0,5609";"0,3416";"0,2119";"0,1244";"0,0986";"0,0696";"0,2103";"2457,8";"1524,5";"619,6";"290,3";"130,8";"72,3";"42,4";"26,9";"21,6";"15,4";"48,4";"0";"0";"0";"0";"0";"0";"153";"84";"58";"34";"0";"133";"93";"44";"40"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Igor Alves;game; game; 45326,895703681;45326,983071412;"6551";10,018;664,004;18;59;64;75;1429,716;9;30,4962;91,7543;7,1618;0,6869;0,5862;408,5753;6,0816;37,1978;"5,2805";"2,961";"1,1125";"0,4845";"0,1795";"5198,2";"1004,6";"245,2";"79,8";"23,4";"184";"10";"0";"0";"0";"0";"32";"18";"4";"5";"4,2112";"0,6602";"0,2035";"0,0747";"0,044";"2976,5";"255,3";"63,5";"21,8";"10,5";"3,88";"0,6925";"0,195";"0,0471";"0,0099";"2847,6";"280,8";"72,1";"19";"4,1";"2,2735";"3,143";"1,8961";"1,0184";"0,5873";"0,3836";"0,2254";"0,1499";"0,0935";"0,0581";"0,1894";"3286,1";"1931,8";"672,5";"289";"143";"83,1";"46,3";"29,2";"19,1";"12,3";"38,8";"0";"0";"0";"0";"0";"0";"187";"111";"45";"19";"0";"183";"91";"44";"31"
45330;Jogo Of 7 Vasco 1x0 Audax Rio;Igor Alves;game; game; 45330,843343287;45330,929143137;"4458";7,1087;334,733;10;30;35;41;996,98;1;33,0563;95,6757;7,3385;0,5518;0,4711;291,3661;4,5052;43,2519;"3,6421";"2,363";"0,7689";"0,2124";"0,1223";"3420,1";"815,9";"171,7";"35,4";"15,2";"116";"1";"0";"0";"0";"0";"12";"11";"5";"2";"3,0681";"0,4518";"0,1254";"0,043";"0,0167";"2034,2";"180,9";"41,6";"12,6";"3,6";"2,7623";"0,5246";"0,0919";"0,0212";"0,0036";"1913";"220,9";"40,4";"9,3";"1,8";"1,317";"2,471";"1,5558";"0,7739";"0,3849";"0,2092";"0,1226";"0,0817";"0,0684";"0,0347";"0,0895";"1963";"1487,5";"561";"221,3";"96,8";"49,3";"26,6";"15,5";"12,9";"7,1";"17,3";"0";"0";"0";"0";"0";"0";"153";"87";"25";"10";"0";"149";"72";"27";"14"
45343;Cop  Brasil Audax 0x0 Portuguesa;Igor Alves;game; game; 45343,812854549;45343,89721412;"2666";3,5334;292,193;9;14;18;27;501,2208;5;29,4082;79,521;6,1701;0,6077;0,4051;148,8186;6,576;28,6293;"2,1029";"0,8039";"0,3343";"0,1865";"0,1057";"2270,7";"276,6";"74,2";"30,2";"14,1";"122";"5";"0";"0";"0";"0";"6";"4";"1";"3";"1,4725";"0,1993";"0,0738";"0,0262";"0,0256";"1181,9";"79,5";"23,2";"6,7";"6,6";"1,4149";"0,2352";"0,0652";"0,0162";"0,0045";"1242,1";"95,3";"22,8";"5,8";"1,9";"1,0528";"1,0789";"0,5088";"0,3018";"0,1628";"0,1205";"0,0997";"0,0547";"0,0446";"0,0324";"0,0763";"1594,7";"675,8";"186,1";"86";"40";"25,2";"17,7";"10,1";"8,6";"6,1";"15,5";"0";"0";"0";"0";"0";"0";"52";"38";"11";"7";"0";"61";"27";"11";"16"
45326;Jogo Of 6 Audax Rio 0x1 Bangu;Bruno Lima;game; game; 45326,895703681;45326,983071412;"3546";6,0526;124,241;2;32;39;55;744,1516;2;26,2722;102,4122;8,0193;0,9306;0,6599;268,8992;2,1022;45,6004;"2,4405";"2,5597";"0,9281";"0,1184";"0,0058";"2449,3";"867,7";"207,8";"20,2";"0,8";"68";"2";"0";"0";"0";"0";"22";"6";"4";"0";"2,453";"0,47";"0,1138";"0,0412";"0,0222";"1492,8";"207,7";"45,3";"13,5";"6";"2,356";"0,4721";"0,0993";"0,0212";"0,0038";"1497,2";"224,1";"45,9";"11,1";"2,2";"0,9352";"1,6571";"1,6132";"0,9715";"0,4432";"0,1999";"0,098";"0,0482";"0,0311";"0,0141";"0,0411";"1491,5";"990,4";"572,6";"274,1";"108";"49,7";"25,5";"12,3";"8";"3,6";"10,1";"0";"0";"0";"0";"0";"0";"172";"96";"30";"9";"0";"148";"75";"32";"23"
